UF,Ano,Grupo de idade,Total,Fonte,new_faixa,new_local
Centro-Oeste,2018,15 a 19 anos,1211680.4419395286,SIGERIP,15,Centro-Oeste
Centro-Oeste,2018,20 a 24 anos,1287606.3825313358,SIGERIP,20,Centro-Oeste
Centro-Oeste,2018,25 a 29 anos,1314575.0932127868,SIGERIP,25,Centro-Oeste
Centro-Oeste,2018,30 a 34 anos,1282901.6246977013,SIGERIP,30,Centro-Oeste
Centro-Oeste,2018,35 a 39 anos,1255534.163197094,SIGERIP,35,Centro-Oeste
Centro-Oeste,2018,40 a 44 anos,1207943.7350457856,SIGERIP,40,Centro-Oeste
Centro-Oeste,2018,45 a 49 anos,1031921.704607679,SIGERIP,45,Centro-Oeste
Centro-Oeste,2018,50 a 54 anos,891346.4429798658,SIGERIP,50,Centro-Oeste
Centro-Oeste,2018,55 a 59 anos,748562.2003602217,SIGERIP,55,Centro-Oeste
Centro-Oeste,2018,60 a 64 anos,592230.558671785,SIGERIP,60,Centro-Oeste
Centro-Oeste,2018,65 a 69 anos,446145.5497440658,SIGERIP,65,Centro-Oeste
Centro-Oeste,2018,70 a 74 anos,322897.57299507497,SIGERIP,70,Centro-Oeste
Centro-Oeste,2018,75 a 79 anos,206065.780350052,SIGERIP,75,Centro-Oeste
