Ano,UF,idade,Mulheres,Homens,Total
2021,pa,30 a 34 anos,-6.696911068504382,-5.688774505889428,-6.080101175956421
2021,pa,35 a 39 anos,-6.292952189489049,-5.55518915521268,-5.862359476044095
2021,pa,40 a 44 anos,-5.971527855154164,-5.370856459931366,-5.627124487909471
2021,pa,45 a 49 anos,-5.622073251649453,-5.095677862392624,-5.3243960351906505
2021,pa,50 a 54 anos,-5.232231381845576,-4.695382407161157,-4.927716657376048
2021,pa,55 a 59 anos,-4.849462700765837,-4.376274033394382,-4.588239994500322
2021,pa,60 a 64 anos,-4.418332667258705,-3.9731423774399475,-4.17325595967471
2021,pa,65 a 69 anos,-3.924338864362167,-3.5305689264503206,-3.7117301077723632
2021,pa,70 a 74 anos,-3.5654484843798953,-3.155778187138135,-3.344759564022457
2021,pa,75 a 79 anos,-3.1478786414669155,-2.741587916959964,-2.9352575645624963
2021,pa,80 anos ou mais,-2.340305186643263,-2.097605455248244,-2.229563962901501
2022,pa,Menos de 1 ano,-4.299972361671911,-4.165956093143288,-4.22908677372695
2022,pa,1 a 4 anos,-7.222224799077359,-7.1091161307429,-7.163266276540985
2022,pa,5 a 9 anos,-8.33158929159844,-8.040716292056787,-8.172718651230117
2022,pa,10 a 14 anos,-7.897004980302134,-7.705673178662752,-7.794424262971837
2022,pa,15 a 19 anos,-7.518220964050098,-6.336982683457655,-6.753495709578907
2022,pa,20 a 24 anos,-7.264897999675215,-5.6967735771997825,-6.196253437573053
2022,pa,25 a 29 anos,-6.988979578679303,-5.721739850214728,-6.1740924736927045
2022,pa,30 a 34 anos,-6.878540364192134,-5.737035301103686,-6.164434795529189
2022,pa,35 a 39 anos,-6.585648226904091,-5.7512994926725,-6.090052007719242
2022,pa,40 a 44 anos,-6.218534156195909,-5.617770183304279,-5.874550395192972
2022,pa,45 a 49 anos,-5.8333517573558735,-5.318957061705795,-5.5435366145651015
2022,pa,50 a 54 anos,-5.545454377401503,-5.020907266036493,-5.248912056338094
2022,pa,55 a 59 anos,-5.218647097380558,-4.608189697831845,-4.871981798412001
2022,pa,60 a 64 anos,-4.721062374497528,-4.226333863187699,-4.446200908216509
2022,pa,65 a 69 anos,-4.250911962284247,-3.7883723792459203,-3.9977509684351946
2022,pa,70 a 74 anos,-3.833276295993475,-3.4254850674159463,-3.613475641426415
2022,pa,75 a 79 anos,-3.3121388062346964,-2.9339487551130246,-3.1155505210413335
2022,pa,80 anos ou mais,-2.3808458591586263,-2.1712889408105043,-2.286245489053426
2023,pa,Menos de 1 ano,-4.317520712841949,-4.109050709611801,-4.205137106174809
2023,pa,1 a 4 anos,-7.248767176042751,-7.082042367915166,-7.160779497203888
2023,pa,5 a 9 anos,-8.177148708113604,-7.868692015050297,-8.007980745906798
2023,pa,10 a 14 anos,-8.103464204676774,-7.853728104262842,-7.967695392188087
2023,pa,15 a 19 anos,-7.585724248346281,-6.489757771921185,-6.885755927260232
2023,pa,20 a 24 anos,-7.36702249263494,-5.874380672972828,-6.360363645845871
2023,pa,25 a 29 anos,-7.191237137905622,-5.72329308419619,-6.217825723424211
2023,pa,30 a 34 anos,-6.85168095219106,-5.720256524372081,-6.146226337678766
2023,pa,35 a 39 anos,-6.589854577171033,-5.7688609342552715,-6.104226132337956
2023,pa,40 a 44 anos,-6.307402767216841,-5.639905196644033,-5.920430691766794
2023,pa,45 a 49 anos,-5.907436502769144,-5.346420513586036,-5.588556131718192
2023,pa,50 a 54 anos,-5.621212039643054,-5.057918118770813,-5.300365963566694
2023,pa,55 a 59 anos,-5.2139099158733755,-4.702180761585817,-4.929823565468367
2023,pa,60 a 64 anos,-4.78148215225862,-4.303598986434759,-4.517417734742039
2023,pa,65 a 69 anos,-4.3280495661561895,-3.874063512396929,-4.080520339527133
2023,pa,70 a 74 anos,-3.871185408928601,-3.413424541944312,-3.621395231147007
2023,pa,75 a 79 anos,-3.3753449507605935,-3.0482355444081866,-3.2073937440876743
2023,pa,80 anos ou mais,-2.48418016673728,-2.304251699477631,-2.4037434911716278
1994,pb,Menos de 1 ano,-2.661444090827732,-2.5077690235141166,-2.579783835430981
1994,pb,1 a 4 anos,-6.192335414574008,-6.0803368689086605,-6.134142727842208
1994,pb,5 a 9 anos,-7.969128354000016,-7.583569432181015,-7.755515521957262
1994,pb,10 a 14 anos,-7.837795454889258,-7.681187174645071,-7.756184193800649
1994,pb,15 a 19 anos,-7.568050929520052,-6.851844048796603,-7.148501618753259
1994,pb,20 a 24 anos,-7.550954073172346,-6.450974713505593,-6.8758268138766026
1994,pb,25 a 29 anos,-7.099279834569542,-5.980653410026114,-6.4146504616215765
1994,pb,30 a 34 anos,-6.94783563996346,-5.903719786341725,-6.322611671423097
1994,pb,35 a 39 anos,-6.508298424140902,-5.768947248567032,-6.095767137753155
1994,pb,40 a 44 anos,-6.129164406910016,-5.580110770764501,-5.836085633997659
1994,pb,45 a 49 anos,-5.679457086827243,-5.198394870725305,-5.4306082985038096
1994,pb,50 a 54 anos,-5.372990183732263,-4.907605663445116,-5.134436125601036
1994,pb,55 a 59 anos,-4.975531586557562,-4.6310953576017395,-4.807669302476713
1994,pb,60 a 64 anos,-4.687173379669468,-4.314033305634622,-4.504851834056359
1994,pb,65 a 69 anos,-4.25405284416887,-3.888819647288008,-4.06909936765868
1994,pb,70 a 74 anos,-3.763352922538279,-3.4457524686661385,-3.6023286459816073
1994,pb,75 a 79 anos,-3.1849027311534397,-2.990555674793211,-3.0874392007419
1994,pb,80 anos ou mais,-2.3327655074804206,-2.2936599715705626,-2.3148697095608295
1995,pb,Menos de 1 ano,-2.5934267257361965,-2.446921001292676,-2.514974223783277
1995,pb,1 a 4 anos,-6.689900167309222,-6.442470326340863,-6.557023969623047
1995,pb,5 a 9 anos,-7.800262725377067,-7.838509771139345,-7.81944501335894
1995,pb,10 a 14 anos,-7.967011125753432,-7.721177957505818,-7.836040129340402
1995,pb,15 a 19 anos,-7.5135077795097835,-6.701870823169484,-7.028121271072366
1995,pb,20 a 24 anos,-7.174692840529532,-6.195162704904686,-6.58490381325354
1995,pb,25 a 29 anos,-7.097958395509012,-5.94025252399991,-6.383297907543713
1995,pb,30 a 34 anos,-6.713702269223179,-5.737853486611865,-6.136311635585667
1995,pb,35 a 39 anos,-6.495766796851563,-5.582732271562068,-5.965598056894639
1995,pb,40 a 44 anos,-6.186453753990595,-5.4887652175543264,-5.800817901054807
1995,pb,45 a 49 anos,-5.5365599168108135,-5.047423241465693,-5.282787869568194
1995,pb,50 a 54 anos,-5.202591948997911,-4.921461739132886,-5.064733379719947
1995,pb,55 a 59 anos,-4.947851765728424,-4.5434199020856765,-4.747402824324317
1995,pb,60 a 64 anos,-4.677157195955639,-4.364024700409734,-4.5270025645486625
1995,pb,65 a 69 anos,-4.050204548225387,-3.8671139491895015,-3.9622595215728267
1995,pb,70 a 74 anos,-3.71707044745075,-3.391228896158159,-3.552999887349157
1995,pb,75 a 79 anos,-3.2210878034134147,-3.027680842167649,-3.1247211104033332
1995,pb,80 anos ou mais,-2.3309113959077186,-2.29886044910151,-2.3163117800320823
1996,pb,Menos de 1 ano,-3.367131220932607,-3.1909784609731906,-3.272724163693586
1996,pb,1 a 4 anos,-6.687780711749796,-6.5601247134688965,-6.621058187688116
1996,pb,5 a 9 anos,-8.029248266569303,-7.889274317947637,-7.955911630974236
1996,pb,10 a 14 anos,-8.100647391123033,-7.77502518783423,-7.923778354544408
1996,pb,15 a 19 anos,-7.519589251316098,-6.766444692546667,-7.073463304189188
1996,pb,20 a 24 anos,-7.515122965653799,-6.1988948861303825,-6.6716521532325395
1996,pb,25 a 29 anos,-7.069325329947923,-6.005139104944555,-6.422421919248454
1996,pb,30 a 34 anos,-6.841706511485234,-5.773729227210857,-6.197869405161248
1996,pb,35 a 39 anos,-6.4977398557650385,-5.735173732993182,-6.066940777020888
1996,pb,40 a 44 anos,-6.221933343808211,-5.453741181525245,-5.790189641504187
1996,pb,45 a 49 anos,-5.599937544610824,-5.117815588893418,-5.3499694836664275
1996,pb,50 a 54 anos,-5.39145346257203,-5.067186599271191,-5.230443196221678
1996,pb,55 a 59 anos,-4.9583466558244975,-4.570832516808493,-4.766794547860178
1996,pb,60 a 64 anos,-4.765140512359385,-4.414775885271249,-4.596029160097917
1996,pb,65 a 69 anos,-4.206576405368692,-3.960976029884141,-4.087231142034229
1996,pb,70 a 74 anos,-3.797546219058943,-3.491359305810717,-3.6454912402048203
1996,pb,75 a 79 anos,-3.2520025019699816,-3.141470439106165,-3.198542070001685
1996,pb,80 anos ou mais,-2.385342766380277,-2.3097962611603484,-2.3505523148972767
1997,pb,Menos de 1 ano,-3.3653526917191066,-3.0649441491207705,-3.198982471807081
1997,pb,1 a 4 anos,-6.8728195590868575,-6.7042005023029745,-6.783726735525102
1997,pb,5 a 9 anos,-7.874777467369041,-7.6836575622799606,-7.773405582765171
1997,pb,10 a 14 anos,-8.276843270911465,-7.56714065788734,-7.858110224481142
1997,pb,15 a 19 anos,-7.607348754136685,-6.878976606219955,-7.17718824451804
1997,pb,20 a 24 anos,-7.613462152603546,-6.366974861877136,-6.821551089074247
1997,pb,25 a 29 anos,-7.222575641081781,-5.971169109248643,-6.434948222314563
1997,pb,30 a 34 anos,-7.161618558258542,-5.828753138070292,-6.318572027497104
1997,pb,35 a 39 anos,-6.672633697187856,-5.693630691860927,-6.092616518572517
1997,pb,40 a 44 anos,-6.162403510728674,-5.5682027238875005,-5.84047979692299
1997,pb,45 a 49 anos,-5.723412660459424,-5.204229612443796,-5.451573225513014
1997,pb,50 a 54 anos,-5.380098754638214,-4.951918436649598,-5.161611268756605
1997,pb,55 a 59 anos,-5.007579124122953,-4.646624782469844,-4.830065154639649
1997,pb,60 a 64 anos,-4.763045675496971,-4.369128225071834,-4.57135397169563
1997,pb,65 a 69 anos,-4.196070791936476,-3.8860147516823065,-4.043612142151192
1997,pb,70 a 74 anos,-3.793521066831612,-3.520430624882479,-3.6602154148952004
1997,pb,75 a 79 anos,-3.334044192348879,-3.169124823295045,-3.253440153262589
1997,pb,80 anos ou mais,-2.404302206766475,-2.312114333885914,-2.361737466072362
1998,pb,Menos de 1 ano,-3.6203977798226026,-3.424419173027245,-3.5150044397454776
1998,pb,1 a 4 anos,-6.775090810972767,-6.806914106729429,-6.79113476173651
1998,pb,5 a 9 anos,-8.32223365417609,-7.714350317108537,-7.96885493057274
1998,pb,10 a 14 anos,-8.12229758878795,-7.907437864408417,-8.008307314425691
1998,pb,15 a 19 anos,-7.679388193734851,-6.787943131273397,-7.135172151415752
1998,pb,20 a 24 anos,-7.387447886307444,-6.27410374596397,-6.694024452631271
1998,pb,25 a 29 anos,-7.1506012346974686,-6.053557566074593,-6.477558047272237
1998,pb,30 a 34 anos,-6.862946666380711,-5.781060610540143,-6.207569060542453
1998,pb,35 a 39 anos,-6.528678159613499,-5.711867133158061,-6.058489592663878
1998,pb,40 a 44 anos,-6.083923148070979,-5.4462494109899415,-5.7345413575680535
1998,pb,45 a 49 anos,-5.831300468016628,-5.170388840048997,-5.473400815233258
1998,pb,50 a 54 anos,-5.514736300987744,-5.0006148280764675,-5.246515488041114
1998,pb,55 a 59 anos,-5.051928823349307,-4.66049944093717,-4.857623527394458
1998,pb,60 a 64 anos,-4.774679010305067,-4.345757224653804,-4.564711006875755
1998,pb,65 a 69 anos,-4.263086656150347,-3.930372828289118,-4.099330441656708
1998,pb,70 a 74 anos,-3.771377894013082,-3.4538770358728983,-3.6157497922531174
1998,pb,75 a 79 anos,-3.3288088097459347,-3.0974553113363843,-3.214302693272538
1998,pb,80 anos ou mais,-2.423656095424535,-2.360238131634011,-2.3946628435835104
1999,pb,Menos de 1 ano,-3.801640484388576,-3.5226414529571417,-3.648635586882479
1999,pb,1 a 4 anos,-6.966915243284774,-6.70553975010418,-6.825501224673174
1999,pb,5 a 9 anos,-8.10058982020577,-7.912123549485039,-8.00064210035223
1999,pb,10 a 14 anos,-8.099077478423098,-7.6295767735284805,-7.83503601246094
1999,pb,15 a 19 anos,-7.806097653329729,-6.831482173459832,-7.200938208411776
1999,pb,20 a 24 anos,-7.495154823260795,-6.270766967030062,-6.715559966006879
1999,pb,25 a 29 anos,-7.459255013274593,-6.137515722044433,-6.614995161309006
1999,pb,30 a 34 anos,-6.866166677527343,-5.900949743169956,-6.293601543783206
1999,pb,35 a 39 anos,-6.892175741159071,-5.764348120474784,-6.200357967109694
1999,pb,40 a 44 anos,-6.294288069087585,-5.5432948235489,-5.871928094253777
1999,pb,45 a 49 anos,-5.75184511919905,-5.20466485566026,-5.462874012689102
1999,pb,50 a 54 anos,-5.450598028039389,-4.8950559301850145,-5.157495477999843
1999,pb,55 a 59 anos,-5.08847811087652,-4.627969782586121,-4.85554713925441
1999,pb,60 a 64 anos,-4.7232559999749055,-4.435751923612562,-4.588019049227414
1999,pb,65 a 69 anos,-4.239896726128365,-4.022033339653796,-4.136327663866526
1999,pb,70 a 74 anos,-3.814326339258046,-3.511555128312637,-3.6675820662590763
1999,pb,75 a 79 anos,-3.395990704566947,-3.1273267960356343,-3.26241324159572
1999,pb,80 anos ou mais,-2.518484922096389,-2.35614098847791,-2.442394511255162
2000,pb,Menos de 1 ano,-3.6115303376863324,-3.3042268951870892,-3.441971208629379
2000,pb,1 a 4 anos,-7.056834736778707,-6.882105165880941,-6.964080444773012
2000,pb,5 a 9 anos,-8.066795378657062,-7.9909321116758525,-8.027617198017037
2000,pb,10 a 14 anos,-8.279179420296437,-7.913617533799864,-8.078047367890345
2000,pb,15 a 19 anos,-7.725729906017923,-6.64717961010198,-7.042666601418408
2000,pb,20 a 24 anos,-7.563676931153974,-6.154005968978191,-6.636667461522133
2000,pb,25 a 29 anos,-7.453747551287184,-6.094475473655994,-6.57901714533078
2000,pb,30 a 34 anos,-6.9713768882879235,-5.8438134080131405,-6.281119010864876
2000,pb,35 a 39 anos,-6.602071279580436,-5.75524792639602,-6.108122177419993
2000,pb,40 a 44 anos,-6.24284307589855,-5.505235317323617,-5.828640141092764
2000,pb,45 a 49 anos,-5.76224713974853,-5.161552179413129,-5.440769090372886
2000,pb,50 a 54 anos,-5.403501037301445,-4.886509918447371,-5.132826952939109
2000,pb,55 a 59 anos,-5.020320599830722,-4.503499966288086,-4.754909446671025
2000,pb,60 a 64 anos,-4.6977082426598695,-4.264091816002225,-4.486396357934853
2000,pb,65 a 69 anos,-4.270003576524573,-3.9172915450158197,-4.097073299126152
2000,pb,70 a 74 anos,-3.7602947037378933,-3.598447432104028,-3.685192617414405
2000,pb,75 a 79 anos,-3.4255982896014165,-3.1195344091526236,-3.2726768530902177
2000,pb,80 anos ou mais,-2.5067843214388628,-2.3873698819113303,-2.4515470230078003
2001,pb,Menos de 1 ano,-3.983660840077864,-3.7529176900785326,-3.8584092292512473
2001,pb,1 a 4 anos,-7.058829043869656,-6.852506412497719,-6.948498995363081
2001,pb,5 a 9 anos,-8.534869468056222,-7.931088939886203,-8.183882393960282
2001,pb,10 a 14 anos,-8.35235150632886,-7.917129055333123,-8.109027382345857
2001,pb,15 a 19 anos,-7.716232163567281,-6.905388421730731,-7.227043492826039
2001,pb,20 a 24 anos,-7.407601435797455,-6.215764375189595,-6.650585250906424
2001,pb,25 a 29 anos,-7.207021817667251,-6.118630073204224,-6.537635151421786
2001,pb,30 a 34 anos,-6.78586806004028,-6.021386376038413,-6.349217518018128
2001,pb,35 a 39 anos,-6.672024368428213,-5.818900063424059,-6.173649031062672
2001,pb,40 a 44 anos,-6.14051303124785,-5.574683360378561,-5.834266916186805
2001,pb,45 a 49 anos,-5.837867085275137,-5.174794422306687,-5.477002681996227
2001,pb,50 a 54 anos,-5.268102984020701,-4.87881385456216,-5.070104663254263
2001,pb,55 a 59 anos,-4.987981388596835,-4.600032374162301,-4.794985169106297
2001,pb,60 a 64 anos,-4.636519815661898,-4.2343663547852275,-4.441429014062943
2001,pb,65 a 69 anos,-4.2294911266626105,-3.8659776251765146,-4.0509041244824
2001,pb,70 a 74 anos,-3.778045820894349,-3.515018654459646,-3.6530920165842753
2001,pb,75 a 79 anos,-3.2725377569986125,-3.0689354979664256,-3.1748108351548803
2001,pb,80 anos ou mais,-2.440029350959285,-2.275446385616708,-2.3639571384435585
2002,pb,Menos de 1 ano,-3.923026757603575,-3.658469454384381,-3.7796118943229433
2002,pb,1 a 4 anos,-7.070186494229625,-7.079319381952932,-7.074821859388193
2002,pb,5 a 9 anos,-8.02297973072001,-7.787678629493844,-7.896679951776461
2002,pb,10 a 14 anos,-8.215202641067107,-8.010451128573113,-8.106465105053946
2002,pb,15 a 19 anos,-7.779937825140053,-6.667074594783774,-7.071310457169707
2002,pb,20 a 24 anos,-7.508355549409989,-6.165459302670373,-6.633927162319674
2002,pb,25 a 29 anos,-7.066041141144321,-6.0391862720879965,-6.440937653528036
2002,pb,30 a 34 anos,-6.875794096361693,-5.813697941276549,-6.231699149451617
2002,pb,35 a 39 anos,-6.682205240150107,-5.712408444581834,-6.1024538424484005
2002,pb,40 a 44 anos,-6.0843024414416,-5.421070658814655,-5.7171370795865935
2002,pb,45 a 49 anos,-5.822114432849595,-5.200607917258276,-5.486128503378422
2002,pb,50 a 54 anos,-5.352098469198369,-4.85828517102572,-5.094079235695626
2002,pb,55 a 59 anos,-5.118523837695513,-4.554766672645216,-4.825785465227928
2002,pb,60 a 64 anos,-4.684651526815784,-4.311204386267557,-4.504178617124925
2002,pb,65 a 69 anos,-4.224809667866759,-3.8744468517749198,-4.053381471779725
2002,pb,70 a 74 anos,-3.8028692305711393,-3.543232536174252,-3.6800404446069446
2002,pb,75 a 79 anos,-3.2484169268335967,-3.0205322275317728,-3.139713907900971
2002,pb,80 anos ou mais,-2.415005556519328,-2.295148830131539,-2.361076012246439
2003,pb,Menos de 1 ano,-3.954010150043053,-3.7121094098935865,-3.822636590212138
2003,pb,1 a 4 anos,-7.0916777633499795,-6.97081312365179,-7.028332872515148
2003,pb,5 a 9 anos,-8.164231839330203,-7.9074210346792535,-8.025635968350095
2003,pb,10 a 14 anos,-8.579694489994377,-7.999976408131714,-8.245057043247856
2003,pb,15 a 19 anos,-7.709071136313054,-6.806419496886558,-7.155299493588999
2003,pb,20 a 24 anos,-7.694925149781808,-6.233283346447802,-6.725438209003665
2003,pb,25 a 29 anos,-7.505623284434217,-6.029016129095162,-6.535207781240295
2003,pb,30 a 34 anos,-7.143984188334877,-6.048902491423654,-6.474970765403646
2003,pb,35 a 39 anos,-6.5724140932182875,-5.707990567690832,-6.066049982332971
2003,pb,40 a 44 anos,-6.227247827855056,-5.474936465334786,-5.802323412205873
2003,pb,45 a 49 anos,-5.782931908147607,-5.267884731026238,-5.510491396935812
2003,pb,50 a 54 anos,-5.440161422971083,-4.949605850716568,-5.183592444755847
2003,pb,55 a 59 anos,-5.0955956742226505,-4.51930694497102,-4.795484453143068
2003,pb,60 a 64 anos,-4.724464504280446,-4.265633915232881,-4.496996419414124
2003,pb,65 a 69 anos,-4.171200631561288,-3.8082356565687676,-3.9931632716387635
2003,pb,70 a 74 anos,-3.799254654616542,-3.5411786355974333,-3.6776082282363927
2003,pb,75 a 79 anos,-3.242627575544064,-3.016144526725287,-3.1359573402106298
2003,pb,80 anos ou mais,-2.3822149586403296,-2.2484307806751627,-2.322441859385466
2004,pb,Menos de 1 ano,-4.015584856487727,-3.7600116127544254,-3.875775162847551
2004,pb,1 a 4 anos,-7.124446338060865,-6.9312950913897655,-7.021485103073954
2004,pb,5 a 9 anos,-8.193892882531808,-7.805974923386048,-7.978187132046193
2004,pb,10 a 14 anos,-8.1912311964514,-7.989501687690065,-8.084024424984019
2004,pb,15 a 19 anos,-7.535270342571038,-6.614832966669115,-6.968864551297361
2004,pb,20 a 24 anos,-7.769422047168131,-6.13950685106877,-6.661580419168387
2004,pb,25 a 29 anos,-7.633929512834616,-5.92656510437181,-6.472861136630054
2004,pb,30 a 34 anos,-6.8991438976388535,-5.948591793698216,-6.333209758336286
2004,pb,35 a 39 anos,-6.5259528254880586,-5.588629221651504,-5.968838062245454
2004,pb,40 a 44 anos,-6.086858221380029,-5.374704601648883,-5.687681856433712
2004,pb,45 a 49 anos,-5.789850572737465,-5.1713581054602,-5.45391033880924
2004,pb,50 a 54 anos,-5.371935203738646,-4.823256458233007,-5.0805221338023
2004,pb,55 a 59 anos,-4.990894990786161,-4.487465786495352,-4.733288045619351
2004,pb,60 a 64 anos,-4.748117845727433,-4.2416417937534225,-4.493086778958068
2004,pb,65 a 69 anos,-4.170690020097647,-3.8452206921214285,-4.012681490955604
2004,pb,70 a 74 anos,-3.8571887543774332,-3.5333261281848314,-3.70233196123695
2004,pb,75 a 79 anos,-3.282652246144664,-3.048257045708669,-3.1732552816123034
2004,pb,80 anos ou mais,-2.41260780865367,-2.2199109601541176,-2.3256902352895605
2005,pb,Menos de 1 ano,-4.105733769726585,-3.8683032980718233,-3.9775957253747665
2005,pb,1 a 4 anos,-7.380211430488621,-7.249010159923049,-7.311285303215207
2005,pb,5 a 9 anos,-8.42611676934761,-8.053652166267629,-8.219610136329758
